月,日,星期,,,,,,,,行号,方案号
8,27,3,1,2,2,9,4,,0,5行,方案715
8,27,3,1,1,1,,4,4,8,6行,方案715
8,27,3,,,,,8,8,8,7行,方案715
8,27,3,7,7,7,7,3,6,,0行,方案716
8,27,3,5,,5,3,3,6,,1行,方案716
8,27,3,5,5,5,3,6,6,6,2行,方案716
8,27,3,2,2,9,3,8,8,8,3行,方案716
8,27,3,1,2,9,9,4,4,8,4行,方案716
8,27,3,1,2,2,9,4,,0,5行,方案716
8,27,3,1,1,1,,4,0,0,6行,方案716
8,27,3,,,,,4,0,0,7行,方案716
8,27,3,8,8,1,1,1,2,,0行,方案717
8,27,3,8,,1,2,2,2,,1行,方案717
8,27,3,8,7,1,2,5,5,5,2行,方案717
8,27,3,4,7,9,9,5,3,5,3行,方案717
8,27,3,4,7,6,9,9,3,3,4行,方案717
8,27,3,4,7,6,6,6,,3,5行,方案717
8,27,3,4,4,6,,0,0,3,6行,方案717
8,27,3,,,,,0,0,0,7行,方案717
8,27,3,7,7,7,7,0,0,,0行,方案718
8,27,3,5,,5,0,0,0,,1行,方案718
8,27,3,5,5,5,2,2,9,9,2行,方案718
8,27,3,6,6,6,2,9,9,4,3行,方案718
8,27,3,1,6,2,2,3,3,4,4行,方案718
8,27,3,1,6,3,3,3,,4,5行,方案718
8,27,3,1,1,1,,8,4,4,6行,方案718
8,27,3,,,,,8,8,8,7行,方案718
8,27,3,7,7,7,7,3,3,,0行,方案719
8,27,3,6,,3,3,3,0,,1行,方案719
8,27,3,6,6,6,2,4,0,0,2行,方案719
8,27,3,6,2,2,2,4,0,0,3行,方案719
8,27,3,1,2,9,9,4,5,5,4行,方案719
8,27,3,1,9,9,4,4,,5,5行,方案719
8,27,3,1,1,1,,8,5,5,6行,方案719
8,27,3,,,,,8,8,8,7行,方案719
8,27,3,3,3,3,0,0,0,,0行,方案720
8,27,3,2,,3,3,0,0,,1行,方案720
8,27,3,2,2,2,4,4,4,4,2行,方案720
8,27,3,7,6,2,4,1,1,1,3行,方案720
8,27,3,7,6,6,6,1,5,5,4行,方案720
8,27,3,7,6,9,9,1,,5,5行,方案720
8,27,3,7,9,9,,8,5,5,6行,方案720
8,27,3,,,,,8,8,8,7行,方案720
8,27,3,7,6,6,6,0,0,,0行,方案721
8,27,3,7,,6,0,0,0,,1行,方案721
8,27,3,7,4,6,3,3,3,2,2行,方案721
8,27,3,7,4,3,3,2,2,2,3行,方案721
8,27,3,1,4,9,9,2,5,5,4行,方案721
8,27,3,1,4,4,9,9,,5,5行,方案721
8,27,3,1,1,1,,8,5,5,6行,方案721
8,27,3,,,,,8,8,8,7行,方案721
8,27,3,7,7,7,7,3,3,,0行,方案722
8,27,3,4,,3,3,3,0,,1行,方案722
8,27,3,4,4,4,4,6,0,0,2行,方案722
8,27,3,2,2,6,6,6,0,0,3行,方案722
8,27,3,1,2,9,9,6,5,5,4行,方案722
8,27,3,1,2,2,9,9,,5,5行,方案722
8,27,3,1,1,1,,8,5,5,6行,方案722
8,27,3,,,,,8,8,8,7行,方案722
8,27,3,7,6,6,6,2,2,,0行,方案723
8,27,3,7,,6,0,0,2,,1行,方案723
8,27,3,7,9,6,0,0,2,2,2行,方案723
8,27,3,7,9,9,0,3,3,3,3行,方案723
8,27,3,1,4,9,3,3,5,5,4行,方案723
8,27,3,1,4,4,4,4,,5,5行,方案723
8,27,3,1,1,1,,8,5,5,6行,方案723
8,27,3,,,,,8,8,8,7行,方案723
8,27,3,7,7,7,7,2,6,,0行,方案724
8,27,3,0,,2,2,2,6,,1行,方案724
8,27,3,0,0,2,9,6,6,6,2行,方案724
8,27,3,0,0,9,9,3,3,3,3行,方案724
8,27,3,1,4,9,3,3,5,5,4行,方案724
8,27,3,1,4,4,4,4,,5,5行,方案724
8,27,3,1,1,1,,8,5,5,6行,方案724
8,27,3,,,,,8,8,8,7行,方案724
8,27,3,4,4,4,4,9,6,,0行,方案725
8,27,3,4,,3,9,9,6,,1行,方案725
8,27,3,2,2,3,9,6,6,6,2行,方案725
8,27,3,7,2,3,3,1,1,1,3行,方案725
8,27,3,7,2,2,3,1,5,5,4行,方案725
8,27,3,7,0,0,0,1,,5,5行,方案725
8,27,3,7,0,0,,8,5,5,6行,方案725
8,27,3,,,,,8,8,8,7行,方案725
8,27,3,1,1,1,9,9,3,,0行,方案726
8,27,3,1,,9,9,4,3,,1行,方案726
8,27,3,1,4,4,4,4,3,3,2行,方案726
8,27,3,7,7,7,7,2,2,3,3行,方案726
8,27,3,0,6,6,6,2,5,5,4行,方案726
8,27,3,0,0,6,2,2,,5,5行,方案726
8,27,3,0,0,6,,8,5,5,6行,方案726
8,27,3,,,,,8,8,8,7行,方案726
8,27,3,3,4,4,9,2,2,,0行,方案727
8,27,3,3,,4,9,9,2,,1行,方案727
8,27,3,3,3,4,7,9,2,2,2行,方案727
8,27,3,6,3,4,7,1,1,1,3行,方案727
8,27,3,6,6,6,7,1,5,5,4行,方案727
8,27,3,6,0,0,7,1,,5,5行,方案727
8,27,3,0,0,0,,8,5,5,6行,方案727
8,27,3,,,,,8,8,8,7行,方案727
8,27,3,4,4,4,4,9,6,,0行,方案728
8,27,3,4,,0,9,9,6,,1行,方案728
8,27,3,7,0,0,9,6,6,6,2行,方案728
8,27,3,7,0,0,3,1,1,1,3行,方案728
8,27,3,7,2,2,3,1,5,5,4行,方案728
8,27,3,7,2,3,3,1,,5,5行,方案728
8,27,3,2,2,3,,8,5,5,6行,方案728
8,27,3,,,,,8,8,8,7行,方案728
8,27,3,7,7,7,7,3,6,,0行,方案729
8,27,3,5,,5,3,3,6,,1行,方案729
8,27,3,5,5,5,3,6,6,6,2行,方案729
8,27,3,2,2,9,3,0,0,4,3行,方案729
8,27,3,1,2,9,9,0,0,4,4行,方案729
8,27,3,1,2,2,9,0,,4,5行,方案729
8,27,3,1,1,1,,8,4,4,6行,方案729
8,27,3,,,,,8,8,8,7行,方案729
8,27,3,5,5,5,0,0,6,,0行,方案730
8,27,3,5,,5,0,0,6,,1行,方案730
8,27,3,1,1,1,0,6,6,6,2行,方案730
8,27,3,1,3,7,7,7,7,4,3行,方案730
8,27,3,1,3,2,2,9,9,4,4行,方案730
8,27,3,3,3,2,9,9,,4,5行,方案730
8,27,3,3,2,2,,8,4,4,6行,方案730
8,27,3,,,,,8,8,8,7行,方案730
8,27,3,7,7,7,7,9,6,,0行,方案731
8,27,3,5,,5,9,9,6,,1行,方案731
8,27,3,5,5,5,9,6,6,6,2行,方案731
8,27,3,1,1,1,2,0,0,4,3行,方案731
8,27,3,1,2,2,2,0,0,4,4行,方案731
8,27,3,1,2,3,3,0,,4,5行,方案731
8,27,3,3,3,3,,8,4,4,6行,方案731
8,27,3,,,,,8,8,8,7行,方案731
8,27,3,1,1,1,0,0,6,,0行,方案732
8,27,3,9,,1,0,0,6,,1行,方案732
8,27,3,9,9,1,0,6,6,6,2行,方案732
8,27,3,7,9,3,5,5,5,4,3行,方案732
8,27,3,7,3,3,5,2,5,4,4行,方案732
8,27,3,7,3,2,2,2,,4,5行,方案732
8,27,3,7,3,2,,8,4,4,6行,方案732
8,27,3,,,,,8,8,8,7行,方案732
8,27,3,5,5,8,1,1,1,,0行,方案733
8,27,3,5,,8,8,8,1,,1行,方案733
8,27,3,5,5,3,3,3,1,6,2行,方案733
8,27,3,7,3,3,2,6,6,6,3行,方案733
8,27,3,7,2,2,2,4,4,6,4行,方案733
8,27,3,7,2,9,9,4,,0,5行,方案733
8,27,3,7,9,9,,4,0,0,6行,方案733
8,27,3,,,,,4,0,0,7行,方案733
8,27,3,3,3,3,1,1,1,,0行,方案734
8,27,3,9,,3,3,2,1,,1行,方案734
8,27,3,9,9,2,2,2,1,6,2行,方案734
8,27,3,7,9,2,8,6,6,6,3行,方案734
8,27,3,7,5,5,8,4,4,6,4行,方案734
8,27,3,7,5,8,8,4,,0,5行,方案734
8,27,3,7,5,5,,4,0,0,6行,方案734
8,27,3,,,,,4,0,0,7行,方案734
8,27,3,3,9,9,1,1,1,,0行,方案735
8,27,3,3,,9,9,2,1,,1行,方案735
8,27,3,3,3,2,2,2,1,6,2行,方案735
8,27,3,7,3,2,8,6,6,6,3行,方案735
8,27,3,7,5,5,8,4,4,6,4行,方案735
8,27,3,7,5,8,8,4,,0,5行,方案735
8,27,3,7,5,5,,4,0,0,6行,方案735
8,27,3,,,,,4,0,0,7行,方案735
8,27,3,8,8,2,1,1,1,,0行,方案736
8,27,3,8,,2,2,2,1,,1行,方案736
8,27,3,8,9,3,7,2,1,6,2行,方案736
8,27,3,9,9,3,7,6,6,6,3行,方案736
8,27,3,9,3,3,7,4,4,6,4行,方案736
8,27,3,5,3,5,7,4,,0,5行,方案736
8,27,3,5,5,5,,4,0,0,6行,方案736
8,27,3,,,,,4,0,0,7行,方案736
8,27,3,5,5,2,1,1,1,,0行,方案737
8,27,3,5,,2,2,2,1,,1行,方案737
8,27,3,5,5,9,9,2,1,6,2行,方案737
8,27,3,7,9,9,3,6,6,6,3行,方案737
8,27,3,7,8,8,3,4,4,6,4行,方案737
8,27,3,7,8,3,3,4,,0,5行,方案737
8,27,3,7,8,3,,4,0,0,6行,方案737
8,27,3,,,,,4,0,0,7行,方案737
8,27,3,5,5,2,1,1,1,,0行,方案738
8,27,3,5,,2,2,2,1,,1行,方案738
8,27,3,5,5,3,8,2,1,6,2行,方案738
8,27,3,7,3,3,8,6,6,6,3行,方案738
8,27,3,7,3,8,8,4,4,6,4行,方案738
8,27,3,7,3,9,9,4,,0,5行,方案738
8,27,3,7,9,9,,4,0,0,6行,方案738
8,27,3,,,,,4,0,0,7行,方案738
8,27,3,3,7,7,7,7,6,,0行,方案739
8,27,3,3,,1,1,1,6,,1行,方案739
8,27,3,3,3,1,2,6,6,6,2行,方案739
8,27,3,9,3,1,2,2,2,4,3行,方案739
8,27,3,9,9,0,0,0,2,4,4行,方案739
8,27,3,5,9,5,0,0,,4,5行,方案739
8,27,3,5,5,5,,8,4,4,6行,方案739
8,27,3,,,,,8,8,8,7行,方案739
8,27,3,7,7,7,7,9,9,,0行,方案740
8,27,3,5,,5,9,9,2,,1行,方案740
8,27,3,5,5,5,2,2,2,6,2行,方案740
8,27,3,1,1,1,2,6,6,6,3行,方案740
8,27,3,1,8,8,8,4,4,6,4行,方案740
8,27,3,1,8,3,3,4,,0,5行,方案740
8,27,3,3,3,3,,4,0,0,6行,方案740
8,27,3,,,,,4,0,0,7行,方案740
8,27,3,7,7,7,7,9,9,,0行,方案741
8,27,3,5,,5,9,9,2,,1行,方案741
8,27,3,5,5,5,2,2,2,6,2行,方案741
8,27,3,3,3,3,2,6,6,6,3行,方案741
8,27,3,1,8,3,3,4,4,6,4行,方案741
8,27,3,1,8,8,8,4,,0,5行,方案741
8,27,3,1,1,1,,4,0,0,6行,方案741
8,27,3,,,,,4,0,0,7行,方案741
8,27,3,7,7,7,7,2,2,,0行,方案742
8,27,3,6,,0,0,0,2,,1行,方案742
8,27,3,6,6,6,0,0,2,2,2行,方案742
8,27,3,6,5,5,3,3,3,4,3行,方案742
8,27,3,1,5,3,3,9,9,4,4行,方案742
8,27,3,1,5,5,9,9,,4,5行,方案742
8,27,3,1,1,1,,8,4,4,6行,方案742
8,27,3,,,,,8,8,8,7行,方案742
8,27,3,7,7,7,7,2,2,,0行,方案743
8,27,3,6,,5,5,8,2,,1行,方案743
8,27,3,6,6,6,5,8,2,2,2行,方案743
8,27,3,6,3,5,5,8,8,4,3行,方案743
8,27,3,0,3,3,4,4,4,4,4行,方案743
8,27,3,0,0,3,9,9,,1,5行,方案743
8,27,3,0,0,3,,9,9,1,6行,方案743
8,27,3,,,,,1,1,1,7行,方案743
8,27,3,8,8,8,9,9,3,,0行,方案744
8,27,3,8,,9,9,3,3,,1行,方案744
8,27,3,7,7,7,7,3,4,4,2行,方案744
8,27,3,6,6,6,5,3,5,4,3行,方案744
8,27,3,1,6,2,5,5,5,4,4行,方案744
8,27,3,1,6,2,2,2,,4,5行,方案744
8,27,3,1,1,1,,2,0,0,6行,方案744
8,27,3,,,,,0,0,0,7行,方案744
8,27,3,7,7,7,7,2,2,,0行,方案745
8,27,3,6,,5,5,8,2,,1行,方案745
8,27,3,6,6,6,5,8,2,2,2行,方案745
8,27,3,6,3,5,5,8,8,4,3行,方案745
8,27,3,3,3,0,4,4,4,4,4行,方案745
8,27,3,3,0,0,9,9,,1,5行,方案745
8,27,3,3,0,0,,9,9,1,6行,方案745
8,27,3,,,,,1,1,1,7行,方案745
8,27,3,4,4,4,4,0,0,,0行,方案746
8,27,3,4,,2,0,0,0,,1行,方案746
8,27,3,7,3,2,2,2,8,8,2行,方案746
8,27,3,7,3,3,5,2,5,8,3行,方案746
8,27,3,7,6,3,5,5,5,8,4行,方案746
8,27,3,7,6,3,9,9,,1,5行,方案746
8,27,3,6,6,6,,9,9,1,6行,方案746
8,27,3,,,,,1,1,1,7行,方案746
8,27,3,8,8,8,5,5,5,,0行,方案747
8,27,3,8,,6,5,2,5,,1行,方案747
8,27,3,6,6,6,3,2,2,2,2行,方案747
8,27,3,7,4,6,3,0,0,2,3行,方案747
8,27,3,7,4,3,3,0,0,0,4行,方案747
8,27,3,7,4,3,9,9,,1,5行,方案747
8,27,3,7,4,4,,9,9,1,6行,方案747
8,27,3,,,,,1,1,1,7行,方案747
8,27,3,4,4,4,4,2,3,,0行,方案748
8,27,3,4,,2,2,2,3,,1行,方案748
8,27,3,7,5,2,5,3,3,0,2行,方案748
8,27,3,7,5,5,5,3,0,0,3行,方案748
8,27,3,7,6,8,8,8,0,0,4行,方案748
8,27,3,7,6,8,9,9,,1,5行,方案748
8,27,3,6,6,6,,9,9,1,6行,方案748
8,27,3,,,,,1,1,1,7行,方案748
8,27,3,5,5,4,4,4,4,,0行,方案749
8,27,3,5,,4,3,3,3,,1行,方案749
8,27,3,5,5,3,3,2,2,0,2行,方案749
8,27,3,7,6,6,6,2,0,0,3行,方案749
8,27,3,7,8,6,2,2,0,0,4行,方案749
8,27,3,7,8,6,9,9,,1,5行,方案749
8,27,3,7,8,8,,9,9,1,6行,方案749
8,27,3,,,,,1,1,1,7行,方案749
8,27,3,4,4,4,4,2,3,,0行,方案750
8,27,3,4,,2,2,2,3,,1行,方案750
8,27,3,7,5,2,5,3,3,9,2行,方案750
8,27,3,7,5,5,5,3,9,9,3行,方案750
8,27,3,7,6,0,0,0,9,8,4行,方案750
8,27,3,7,6,0,0,1,,8,5行,方案750
8,27,3,6,6,6,,1,8,8,6行,方案750
8,27,3,,,,,1,1,1,7行,方案750
8,27,3,8,2,2,5,5,5,,0行,方案751
8,27,3,8,,2,5,6,5,,1行,方案751
8,27,3,8,8,2,2,6,6,6,2行,方案751
8,27,3,7,4,4,3,6,0,0,3行,方案751
8,27,3,7,4,3,3,0,0,0,4行,方案751
8,27,3,7,4,3,9,9,,1,5行,方案751
8,27,3,7,4,3,,9,9,1,6行,方案751
8,27,3,,,,,1,1,1,7行,方案751
8,27,3,8,8,8,5,5,5,,0行,方案752
8,27,3,2,,8,5,6,5,,1行,方案752
8,27,3,2,2,2,3,6,6,6,2行,方案752
8,27,3,7,4,2,3,6,0,0,3行,方案752
8,27,3,7,4,3,3,0,0,0,4行,方案752
8,27,3,7,4,3,9,9,,1,5行,方案752
8,27,3,7,4,4,,9,9,1,6行,方案752
8,27,3,,,,,1,1,1,7行,方案752
8,27,3,8,7,7,7,7,3,,0行,方案753
8,27,3,8,,6,6,6,3,,1行,方案753
8,27,3,8,8,2,6,3,3,0,2行,方案753
8,27,3,2,2,2,6,3,0,0,3行,方案753
8,27,3,2,4,4,4,4,0,0,4行,方案753
8,27,3,5,4,5,9,9,,1,5行,方案753
8,27,3,5,5,5,,9,9,1,6行,方案753
8,27,3,,,,,1,1,1,7行,方案753
8,27,3,5,5,4,3,2,2,,0行,方案754
8,27,3,5,,4,3,3,2,,1行,方案754
8,27,3,5,5,4,7,3,2,2,2行,方案754
8,27,3,6,4,4,7,3,9,9,3行,方案754
8,27,3,6,6,6,7,9,9,8,4行,方案754
8,27,3,6,0,0,7,1,,8,5行,方案754
8,27,3,0,0,0,,1,8,8,6行,方案754
8,27,3,,,,,1,1,1,7行,方案754
8,27,3,3,4,4,5,5,5,,0行,方案755
8,27,3,3,,4,5,6,5,,1行,方案755
8,27,3,3,3,4,7,6,6,6,2行,方案755
8,27,3,2,3,4,7,6,9,9,3行,方案755
8,27,3,2,2,2,7,9,9,8,4行,方案755
8,27,3,0,0,2,7,1,,8,5行,方案755
8,27,3,0,0,0,,1,8,8,6行,方案755
8,27,3,,,,,1,1,1,7行,方案755
8,27,3,4,4,3,5,5,5,,0行,方案756
8,27,3,4,,3,5,6,5,,1行,方案756
8,27,3,4,3,3,7,6,6,6,2行,方案756
8,27,3,4,3,2,7,6,9,9,3行,方案756
8,27,3,2,2,2,7,9,9,8,4行,方案756
8,27,3,2,0,0,7,1,,8,5行,方案756
8,27,3,0,0,0,,1,8,8,6行,方案756
8,27,3,,,,,1,1,1,7行,方案756
8,27,3,4,4,4,4,5,5,,0行,方案757
8,27,3,4,,3,3,3,5,,1行,方案757
8,27,3,7,3,3,0,5,5,9,2行,方案757
8,27,3,7,2,2,0,0,9,9,3行,方案757
8,27,3,7,6,2,0,0,9,8,4行,方案757
8,27,3,7,6,2,2,1,,8,5行,方案757
8,27,3,6,6,6,,1,8,8,6行,方案757
8,27,3,,,,,1,1,1,7行,方案757
8,27,3,7,3,3,3,8,8,,0行,方案758
8,27,3,7,,9,3,3,8,,1行,方案758
8,27,3,7,9,9,4,4,8,2,2行,方案758
8,27,3,7,9,6,4,2,2,2,3行,方案758
8,27,3,6,6,6,4,2,5,5,4行,方案758
8,27,3,0,0,6,4,1,,5,5行,方案758
8,27,3,0,0,0,,1,5,5,6行,方案758
8,27,3,,,,,1,1,1,7行,方案758
8,27,3,4,4,3,8,8,8,,0行,方案759
8,27,3,4,,3,9,9,8,,1行,方案759
8,27,3,4,3,3,7,9,9,2,2行,方案759
8,27,3,4,3,6,7,2,2,2,3行,方案759
8,27,3,6,6,6,7,2,5,5,4行,方案759
8,27,3,0,0,6,7,1,,5,5行,方案759
8,27,3,0,0,0,,1,5,5,6行,方案759
8,27,3,,,,,1,1,1,7行,方案759
8,27,3,3,4,4,8,8,8,,0行,方案760
8,27,3,3,,4,9,9,8,,1行,方案760
8,27,3,3,3,4,7,9,9,2,2行,方案760
8,27,3,6,3,4,7,2,2,2,3行,方案760
8,27,3,6,6,6,7,2,5,5,4行,方案760
8,27,3,6,0,0,7,1,,5,5行,方案760
8,27,3,0,0,0,,1,5,5,6行,方案760
8,27,3,,,,,1,1,1,7行,方案760
8,27,3,4,4,3,9,8,8,,0行,方案761
8,27,3,4,,3,9,9,8,,1行,方案761
8,27,3,4,3,3,7,9,8,2,2行,方案761
8,27,3,4,3,6,7,2,2,2,3行,方案761
8,27,3,6,6,6,7,2,5,5,4行,方案761
8,27,3,0,0,6,7,1,,5,5行,方案761
8,27,3,0,0,0,,1,5,5,6行,方案761
8,27,3,,,,,1,1,1,7行,方案761
8,27,3,4,4,4,4,3,8,,0行,方案762
8,27,3,4,,9,3,3,8,,1行,方案762
8,27,3,7,9,9,3,8,8,2,2行,方案762
8,27,3,7,9,0,3,2,2,2,3行,方案762
8,27,3,7,6,0,0,2,5,5,4行,方案762
8,27,3,7,6,0,0,1,,5,5行,方案762
8,27,3,6,6,6,,1,5,5,6行,方案762
8,27,3,,,,,1,1,1,7行,方案762
8,27,3,3,4,4,9,8,8,,0行,方案763
8,27,3,3,,4,9,9,8,,1行,方案763
8,27,3,3,3,4,7,9,8,2,2行,方案763
8,27,3,6,3,4,7,2,2,2,3行,方案763
8,27,3,6,6,6,7,2,5,5,4行,方案763
8,27,3,6,0,0,7,1,,5,5行,方案763
8,27,3,0,0,0,,1,5,5,6行,方案763
8,27,3,,,,,1,1,1,7行,方案763
8,27,3,4,4,6,5,5,5,,0行,方案764
8,27,3,4,,6,5,9,5,,1行,方案764
8,27,3,4,6,6,6,9,9,8,2行,方案764
8,27,3,4,7,7,7,7,9,8,3行,方案764
8,27,3,0,0,0,2,2,8,8,4行,方案764
8,27,3,0,0,3,3,2,,1,5行,方案764
8,27,3,3,3,3,,2,2,1,6行,方案764
8,27,3,,,,,1,1,1,7行,方案764
8,27,3,4,4,6,5,5,5,,0行,方案765
8,27,3,4,,6,5,9,5,,1行,方案765
8,27,3,4,6,6,6,9,9,8,2行,方案765
8,27,3,4,7,7,7,7,9,8,3行,方案765
8,27,3,3,3,3,2,2,8,8,4行,方案765
8,27,3,0,0,3,3,2,,1,5行,方案765
8,27,3,0,0,0,,2,2,1,6行,方案765
8,27,3,,,,,1,1,1,7行,方案765
8,27,3,8,8,4,4,4,4,,0行,方案766
8,27,3,8,,3,3,3,4,,1行,方案766
8,27,3,8,9,9,7,3,3,2,2行,方案766
8,27,3,9,9,6,7,2,2,2,3行,方案766
8,27,3,6,6,6,7,2,5,5,4行,方案766
8,27,3,0,0,6,7,1,,5,5行,方案766
8,27,3,0,0,0,,1,5,5,6行,方案766
8,27,3,,,,,1,1,1,7行,方案766
8,27,3,8,8,4,4,4,4,,0行,方案767
8,27,3,8,,3,3,3,4,,1行,方案767
8,27,3,8,0,0,0,3,3,2,2行,方案767
8,27,3,7,6,0,0,2,2,2,3行,方案767
8,27,3,7,6,6,6,2,5,5,4行,方案767
8,27,3,7,6,9,9,1,,5,5行,方案767
8,27,3,7,9,9,,1,5,5,6行,方案767
8,27,3,,,,,1,1,1,7行,方案767
8,27,3,7,4,4,4,4,8,,0行,方案768
8,27,3,7,,9,9,4,8,,1行,方案768
8,27,3,7,9,9,6,8,8,2,2行,方案768
8,27,3,7,6,6,6,2,2,2,3行,方案768
8,27,3,3,3,3,6,2,5,5,4行,方案768
8,27,3,0,0,3,3,1,,5,5行,方案768
8,27,3,0,0,0,,1,5,5,6行,方案768
8,27,3,,,,,1,1,1,7行,方案768
8,27,3,4,4,4,4,8,8,,0行,方案769
8,27,3,4,,0,0,0,8,,1行,方案769
8,27,3,3,3,3,0,0,8,2,2行,方案769
8,27,3,7,6,3,3,2,2,2,3行,方案769
8,27,3,7,6,6,6,2,5,5,4行,方案769
8,27,3,7,6,9,9,1,,5,5行,方案769
8,27,3,7,9,9,,1,5,5,6行,方案769
8,27,3,,,,,1,1,1,7行,方案769
8,27,3,4,4,4,4,8,8,,0行,方案770
8,27,3,4,,0,0,0,8,,1行,方案770
8,27,3,7,9,9,0,0,8,2,2行,方案770
8,27,3,7,6,9,9,2,2,2,3行,方案770
8,27,3,7,6,6,6,2,5,5,4行,方案770
8,27,3,7,6,3,3,1,,5,5行,方案770
8,27,3,3,3,3,,1,5,5,6行,方案770
8,27,3,,,,,1,1,1,7行,方案770
8,27,3,1,1,1,0,0,0,,0行,方案771
8,27,3,1,,6,0,0,9,,1行,方案771
8,27,3,1,7,6,6,6,9,9,2行,方案771
8,27,3,4,7,6,3,2,2,9,3行,方案771
8,27,3,4,7,3,3,2,5,5,4行,方案771
8,27,3,4,7,3,2,2,,5,5行,方案771
8,27,3,4,4,3,,8,5,5,6行,方案771
8,27,3,,,,,8,8,8,7行,方案771
8,27,3,4,4,4,4,3,3,,0行,方案772
8,27,3,4,,3,3,3,2,,1行,方案772
8,27,3,7,0,0,2,2,2,8,2行,方案772
8,27,3,7,0,0,2,8,8,8,3行,方案772
8,27,3,7,6,0,9,9,5,5,4行,方案772
8,27,3,7,6,9,9,1,,5,5行,方案772
8,27,3,6,6,6,,1,5,5,6行,方案772
8,27,3,,,,,1,1,1,7行,方案772
8,27,3,4,4,4,4,2,2,,0行,方案773
8,27,3,4,,0,0,0,2,,1行,方案773
8,27,3,7,9,9,0,0,2,2,2行,方案773
8,27,3,7,6,9,9,1,1,1,3行,方案773
8,27,3,7,6,6,6,1,5,5,4行,方案773
8,27,3,7,6,3,3,1,,5,5行,方案773
8,27,3,3,3,3,,8,5,5,6行,方案773
8,27,3,,,,,8,8,8,7行,方案773
8,27,3,4,4,4,4,2,2,,0行,方案774
8,27,3,4,,0,0,0,2,,1行,方案774
8,27,3,7,9,9,0,0,2,2,2行,方案774
8,27,3,7,6,9,9,8,8,8,3行,方案774
8,27,3,7,6,6,6,5,5,8,4行,方案774
8,27,3,7,6,3,3,5,,1,5行,方案774
8,27,3,3,3,3,,5,5,1,6行,方案774
8,27,3,,,,,1,1,1,7行,方案774
8,27,3,7,4,4,4,4,8,,0行,方案775
8,27,3,7,,9,9,4,8,,1行,方案775
8,27,3,7,9,9,6,8,8,2,2行,方案775
8,27,3,7,6,6,6,2,2,2,3行,方案775
8,27,3,0,0,0,6,2,5,5,4行,方案775
8,27,3,0,0,3,3,1,,5,5行,方案775
8,27,3,3,3,3,,1,5,5,6行,方案775
8,27,3,,,,,1,1,1,7行,方案775
8,27,3,7,7,7,7,5,5,,0行,方案776
8,27,3,2,,6,6,6,5,,1行,方案776
8,27,3,2,2,2,6,5,5,8,2行,方案776
8,27,3,4,3,2,6,8,8,8,3行,方案776
8,27,3,4,3,9,9,1,1,1,4行,方案776
8,27,3,4,3,3,9,9,,1,5行,方案776
8,27,3,4,4,3,,0,0,1,6行,方案776
8,27,3,,,,,0,0,0,7行,方案776
8,27,3,1,1,1,3,3,3,,0行,方案777
8,27,3,1,,3,3,0,0,,1行,方案777
8,27,3,1,7,9,0,0,0,2,2行,方案777
8,27,3,4,7,9,9,2,2,2,3行,方案777
8,27,3,4,7,6,9,2,5,5,4行,方案777
8,27,3,4,7,6,6,6,,5,5行,方案777
8,27,3,4,4,6,,8,5,5,6行,方案777
8,27,3,,,,,8,8,8,7行,方案777
8,27,3,4,4,4,4,2,2,,0行,方案778
8,27,3,4,,3,3,2,9,,1行,方案778
8,27,3,3,3,3,2,2,9,9,2行,方案778
8,27,3,8,8,7,7,7,7,9,3行,方案778
8,27,3,8,6,0,0,0,5,5,4行,方案778
8,27,3,8,6,0,0,1,,5,5行,方案778
8,27,3,6,6,6,,1,5,5,6行,方案778
8,27,3,,,,,1,1,1,7行,方案778
8,27,3,1,1,1,0,0,0,,0行,方案779
8,27,3,1,,3,3,0,0,,1行,方案779
8,27,3,1,7,9,3,3,3,2,2行,方案779
8,27,3,4,7,9,9,2,2,2,3行,方案779
8,27,3,4,7,6,9,2,5,5,4行,方案779
8,27,3,4,7,6,6,6,,5,5行,方案779
8,27,3,4,4,6,,8,5,5,6行,方案779
8,27,3,,,,,8,8,8,7行,方案779
8,27,3,8,8,7,7,7,7,,0行,方案780
8,27,3,8,,4,4,4,4,,1行,方案780
8,27,3,8,9,6,6,6,4,2,2行,方案780
8,27,3,0,9,9,6,2,2,2,3行,方案780
8,27,3,0,0,9,6,2,5,5,4行,方案780
8,27,3,0,0,3,3,1,,5,5行,方案780
8,27,3,3,3,3,,1,5,5,6行,方案780
8,27,3,,,,,1,1,1,7行,方案780
8,27,3,3,4,4,0,0,0,,0行,方案781
8,27,3,3,,4,6,0,0,,1行,方案781
8,27,3,3,3,4,6,6,6,2,2行,方案781
8,27,3,7,3,4,6,2,2,2,3行,方案781
8,27,3,7,8,8,9,2,5,5,4行,方案781
8,27,3,7,8,9,9,1,,5,5行,方案781
8,27,3,7,8,9,,1,5,5,6行,方案781
8,27,3,,,,,1,1,1,7行,方案781
8,27,3,3,4,4,0,0,0,,0行,方案782
8,27,3,3,,4,6,0,0,,1行,方案782
8,27,3,3,3,4,6,6,6,2,2行,方案782
8,27,3,7,3,4,6,2,2,2,3行,方案782
8,27,3,7,8,8,8,2,5,5,4行,方案782
8,27,3,7,8,9,9,1,,5,5行,方案782
8,27,3,7,9,9,,1,5,5,6行,方案782
8,27,3,,,,,1,1,1,7行,方案782
8,27,3,3,7,7,7,7,6,,0行,方案783
